Drug1,Drug2,Prob,Source,Method
DB00418,DB03701,0.1705,DrugBank,LapRLS
DB00998,DB11642,0.1705,DrugBank,LapRLS
DB01433,DB00254,0.1705,DrugBank,LapRLS
DB04820,DB01264,0.1705,DrugBank,LapRLS
DB00958,DB01118,0.1705,DrugBank,LapRLS
DB00553,DB00251,0.1705,DrugBank,LapRLS
DB06230,DB12401,0.1705,DrugBank,LapRLS
DB13099,DB00230,0.1705,DrugBank,LapRLS
DB09001,DB01348,0.1705,DrugBank,LapRLS
DB11742,DB00289,0.1705,DrugBank,LapRLS
DB08797,DB01023,0.1705,DrugBank,LapRLS
DB09070,DB01355,0.1705,DrugBank,LapRLS
DB08883,DB09555,0.1705,DrugBank,LapRLS
DB00704,DB00780,0.1705,DrugBank,LapRLS
DB09027,DB06712,0.1705,DrugBank,LapRLS
DB01354,DB00224,0.1705,DrugBank,LapRLS
DB00489,DB01021,0.1705,DrugBank,LapRLS
DB01229,DB05528,0.1705,DrugBank,LapRLS
DB00777,DB00898,0.1705,DrugBank,LapRLS
DB01282,DB13919,0.1705,DrugBank,LapRLS
DB01063,DB11477,0.1705,DrugBank,LapRLS
DB09239,DB08954,0.1705,DrugBank,LapRLS
DB12212,DB01103,0.1705,DrugBank,LapRLS
DB00620,DB00134,0.1705,NCRD,LapRLS
DB13443,DB02638,0.1705,DrugBank,LapRLS
DB00228,DB00880,0.1705,DrugBank,LapRLS
DB00749,DB00947,0.1705,DrugBank,LapRLS
DB00564,DB00937,0.1705,DrugBank,LapRLS
DB00834,DB08794,0.1705,DrugBank,LapRLS
DB00468,DB01043,0.1705,DrugBank,LapRLS
DB00806,DB11892,0.1705,DrugBank,LapRLS
DB01214,DB06153,0.1705,DrugBank,LapRLS
DB00482,DB00603,0.1705,DrugBank,LapRLS
DB06693,DB06335,0.1705,DrugBank,LapRLS
DB00390,DB11830,0.1705,DrugBank,LapRLS
DB01138,DB00519,0.1705,DrugBank,LapRLS
DB00248,DB01454,0.1705,DrugBank,LapRLS
DB13919,DB09038,0.1705,DrugBank,LapRLS
DB00306,DB00323,0.1705,DrugBank,LapRLS
DB00373,DB01325,0.1705,DrugBank,LapRLS
DB12474,DB00705,0.1705,DrugBank,LapRLS
DB09080,DB11633,0.1705,DrugBank,LapRLS
DB09212,DB01185,0.1705,DrugBank,LapRLS
DB00678,DB13509,0.1705,DrugBank,LapRLS
DB00512,DB09280,0.1705,DrugBank,LapRLS
DB12661,DB01174,0.1705,DrugBank,LapRLS
DB00340,DB00215,0.1705,DrugBank,LapRLS
DB09084,DB08873,0.1705,DrugBank,LapRLS
DB00606,DB00812,0.1705,DrugBank,LapRLS
DB00681,DB00866,0.1705,DrugBank,LapRLS
DB01548,DB11376,0.1705,DrugBank,LapRLS
DB01614,DB09250,0.1705,DrugBank,LapRLS
DB00533,DB09139,0.1705,DrugBank,LapRLS
DB00232,DB04838,0.1705,DrugBank,LapRLS
DB00818,DB13950,0.1705,DrugBank,LapRLS
DB00278,DB00616,0.1705,DrugBank,LapRLS
DB01130,DB09195,0.1705,DrugBank,LapRLS
DB12025,DB00851,0.1705,DrugBank,LapRLS
DB00247,DB00661,0.1705,DrugBank,LapRLS
DB00990,DB13209,0.1705,DrugBank,LapRLS
DB11699,DB00196,0.1705,DrugBank,LapRLS
DB00771,DB14033,0.1705,DrugBank,LapRLS
DB06207,DB01611,0.1705,DrugBank,LapRLS
DB12081,DB08820,0.1705,DrugBank,LapRLS
DB09288,DB00238,0.1705,DrugBank,LapRLS
DB00979,DB00257,0.1705,DrugBank,LapRLS
DB00486,DB09555,0.1705,DrugBank,LapRLS
DB08950,DB01100,0.1705,DrugBank,LapRLS
DB01009,DB00990,0.1705,DrugBank,LapRLS
DB09309,DB08933,0.1705,DrugBank,LapRLS
DB09216,DB00890,0.1705,DrugBank,LapRLS
DB06762,DB00701,0.1705,DrugBank,LapRLS
DB06781,DB14025,0.1705,DrugBank,LapRLS
DB00864,DB00571,0.1705,DrugBank,LapRLS
DB00802,DB01113,0.1705,DrugBank,LapRLS
DB09021,DB01319,0.1705,DrugBank,LapRLS
DB01434,DB00268,0.1705,DrugBank,LapRLS
DB13929,DB01118,0.1705,DrugBank,LapRLS
DB01535,DB09054,0.1705,DrugBank,LapRLS
DB00237,DB00331,0.1705,DrugBank,LapRLS
DB09345,DB09239,0.1705,DrugBank,LapRLS
DB01115,DB01348,0.1705,DrugBank,LapRLS
DB01615,DB00816,0.1705,DrugBank,LapRLS
DB00306,DB00423,0.1705,DrugBank,LapRLS
DB00932,DB08399,0.1705,DrugBank,LapRLS
DB00704,DB01224,0.1705,DrugBank,LapRLS
DB09224,DB01364,0.1705,DrugBank,LapRLS
DB00813,DB08893,0.1705,DrugBank,LapRLS
DB01078,DB01700,0.1705,DrugBank,LapRLS
DB01303,DB00834,0.1705,DrugBank,LapRLS
DB05265,DB00196,0.1705,DrugBank,LapRLS
DB11642,DB00310,0.1704,DrugBank,LapRLS
DB13307,DB00238,0.1704,DrugBank,LapRLS
DB11691,DB00312,0.1704,DrugBank,LapRLS
DB09234,DB01348,0.1704,DrugBank,LapRLS
DB13509,DB00890,0.1704,DrugBank,LapRLS
DB00486,DB00832,0.1704,DrugBank,LapRLS
DB00996,DB00496,0.1704,DrugBank,LapRLS
DB00947,DB06440,0.1704,DrugBank,LapRLS
DB00939,DB09063,0.1704,DrugBank,LapRLS
DB00433,DB00392,0.1704,DrugBank,LapRLS
DB00281,DB09026,0.1704,DrugBank,LapRLS
DB01622,DB01545,0.1704,DrugBank,LapRLS
DB08930,DB09481,0.1704,DrugBank,LapRLS
DB00275,DB00246,0.1704,DrugBank,LapRLS
DB01185,DB13956,0.1704,DrugBank,LapRLS
DB00400,DB01601,0.1704,DrugBank,LapRLS
DB12590,DB08899,0.1704,DrugBank,LapRLS
DB08943,DB01609,0.1704,DrugBank,LapRLS
DB06663,DB01026,0.1704,DrugBank,LapRLS
DB12833,DB09063,0.1704,DrugBank,LapRLS
DB06702,DB00699,0.1704,DrugBank,LapRLS
DB01105,DB00932,0.1704,DrugBank,LapRLS
DB00964,DB05812,0.1704,DrugBank,LapRLS
DB01628,DB09101,0.1704,DrugBank,LapRLS
DB00876,DB09240,0.1704,DrugBank,LapRLS
DB09231,DB01115,0.1704,DrugBank,LapRLS
DB02546,DB01239,0.1704,DrugBank,LapRLS
DB09251,DB08799,0.1704,DrugBank,LapRLS
DB00696,DB09091,0.1704,DrugBank,LapRLS
DB13160,DB09280,0.1704,DrugBank,LapRLS
DB00844,DB00195,0.1704,DrugBank,LapRLS
DB00964,DB08873,0.1704,DrugBank,LapRLS
DB00802,DB11662,0.1704,DrugBank,LapRLS
DB00450,DB00678,0.1704,DrugBank,LapRLS
DB01202,DB00343,0.1704,DrugBank,LapRLS
DB00283,DB00340,0.1704,DrugBank,LapRLS
DB04834,DB00273,0.1704,DrugBank,LapRLS
DB00318,DB09000,0.1704,DrugBank,LapRLS
DB00924,DB00612,0.1704,DrugBank,LapRLS
DB01434,DB00188,0.1704,DrugBank,LapRLS
DB00708,DB01183,0.1704,DrugBank,LapRLS
DB12713,DB00976,0.1704,DrugBank,LapRLS
DB00320,DB13064,0.1704,DrugBank,LapRLS
DB14006,DB00452,0.1704,DrugBank,LapRLS
DB01030,DB00246,0.1704,DrugBank,LapRLS
DB00555,DB00648,0.1704,DrugBank,LapRLS
DB00704,DB00182,0.1704,DrugBank,LapRLS
DB00728,DB00486,0.1704,DrugBank,LapRLS
DB06739,DB00476,0.1704,DrugBank,LapRLS
DB00628,DB01105,0.1704,DrugBank,LapRLS
DB14006,DB01261,0.1704,DrugBank,LapRLS
DB13857,DB00582,0.1704,DrugBank,LapRLS
DB06419,DB01201,0.1704,DrugBank,LapRLS
DB01396,DB01050,0.1704,DrugBank,LapRLS
DB11079,DB01082,0.1704,DrugBank,LapRLS
DB00864,DB09238,0.1704,DrugBank,LapRLS
DB09289,DB09063,0.1704,DrugBank,LapRLS
DB00275,DB09231,0.1704,DrugBank,LapRLS
DB01024,DB08881,0.1704,DrugBank,LapRLS
DB06233,DB00616,0.1704,DrugBank,LapRLS
DB00553,DB00503,0.1704,DrugBank,LapRLS
DB04840,DB12273,0.1704,DrugBank,LapRLS
DB01214,DB09128,0.1704,DrugBank,LapRLS
DB01063,DB01459,0.1704,DrugBank,LapRLS
DB00477,DB00745,0.1704,DrugBank,LapRLS
DB05229,DB00270,0.1704,DrugBank,LapRLS
DB06212,DB00749,0.1704,DrugBank,LapRLS
DB00752,DB09291,0.1704,DrugBank,LapRLS
DB01196,DB01015,0.1704,DrugBank,LapRLS
DB00998,DB01026,0.1704,DrugBank,LapRLS
DB09030,DB00418,0.1704,DrugBank,LapRLS
DB01295,DB08954,0.1704,DrugBank,LapRLS
DB00244,DB09101,0.1704,DrugBank,LapRLS
DB13211,DB00458,0.1704,DrugBank,LapRLS
DB14006,DB04552,0.1704,DrugBank,LapRLS
DB01107,DB00765,0.1704,DrugBank,LapRLS
DB00310,DB01045,0.1704,DrugBank,LapRLS
DB12930,DB00537,0.1704,DrugBank,LapRLS
DB02520,DB11672,0.1704,DrugBank,LapRLS
DB01547,DB00857,0.1704,DrugBank,LapRLS
DB00557,DB09238,0.1704,DrugBank,LapRLS
DB01297,DB00188,0.1704,DrugBank,LapRLS
DB06209,DB00795,0.1704,DrugBank,LapRLS
DB00310,DB01072,0.1704,DrugBank,LapRLS
DB00753,DB08954,0.1704,DrugBank,LapRLS
DB00372,DB01232,0.1704,DrugBank,LapRLS
DB09238,DB08820,0.1704,DrugBank,LapRLS
DB08940,DB09345,0.1704,DrugBank,LapRLS
DB01352,DB00310,0.1704,DrugBank,LapRLS
DB04817,DB00990,0.1704,DrugBank,LapRLS
DB00852,DB00436,0.1704,DrugBank,LapRLS
DB01183,DB06708,0.1704,DrugBank,LapRLS
DB01238,DB01096,0.1704,DrugBank,LapRLS
DB00490,DB00964,0.1704,DrugBank,LapRLS
DB11956,DB00196,0.1704,DrugBank,LapRLS
DB00450,DB00561,0.1704,DrugBank,LapRLS
DB05109,DB04953,0.1704,NCRD,LapRLS
DB08437,DB01320,0.1703,DrugBank,LapRLS
DB12081,DB00503,0.1703,DrugBank,LapRLS
DB00532,DB12492,0.1703,DrugBank,LapRLS
DB04818,DB12313,0.1703,DrugBank,LapRLS
DB11774,DB09280,0.1703,DrugBank,LapRLS
DB04908,DB12131,0.1703,DrugBank,LapRLS
DB00556,DB00224,0.1703,DrugBank,LapRLS
DB00306,DB09128,0.1703,DrugBank,LapRLS
DB01406,DB09280,0.1703,DrugBank,LapRLS
DB04575,DB00976,0.1703,DrugBank,LapRLS
DB11660,DB02261,0.1703,DrugBank,LapRLS
DB04831,DB11642,0.1703,DrugBank,LapRLS
DB00306,DB00395,0.1703,DrugBank,LapRLS
DB03585,DB09120,0.1703,DrugBank,LapRLS
DB00472,DB06440,0.1703,DrugBank,LapRLS
DB09371,DB01254,0.1703,DrugBank,LapRLS
DB01355,DB00561,0.1703,DrugBank,LapRLS
DB06678,DB00205,0.1703,DrugBank,LapRLS
DB01594,DB01580,0.1703,DrugBank,LapRLS
DB11431,DB08820,0.1703,DrugBank,LapRLS
DB13169,DB06636,0.1703,DrugBank,LapRLS
DB06282,DB00908,0.1703,DrugBank,LapRLS
DB00476,DB13509,0.1703,DrugBank,LapRLS
DB00990,DB02925,0.1703,DrugBank,LapRLS
DB06288,DB00257,0.1703,DrugBank,LapRLS
DB00617,DB00503,0.1703,DrugBank,LapRLS
DB01495,DB01395,0.1703,DrugBank,LapRLS
DB00788,DB12447,0.1703,DrugBank,LapRLS
DB05095,DB00564,0.1703,DrugBank,LapRLS
DB03701,DB12093,0.1703,DrugBank,LapRLS
DB01242,DB08980,0.1703,DrugBank,LapRLS
DB08810,DB01104,0.1703,DrugBank,LapRLS
DB06204,DB05107,0.1703,DrugBank,LapRLS
DB01075,DB00954,0.1703,DrugBank,LapRLS
DB00700,DB09234,0.1703,DrugBank,LapRLS
DB00628,DB00463,0.1703,DrugBank,LapRLS
DB01608,DB09286,0.1703,DrugBank,LapRLS
DB01255,DB00476,0.1703,DrugBank,LapRLS
DB04840,DB01232,0.1703,DrugBank,LapRLS
DB00363,DB12532,0.1703,DrugBank,LapRLS
DB11431,DB11642,0.1703,DrugBank,LapRLS
DB00764,DB01196,0.1703,DrugBank,LapRLS
DB01138,DB00884,0.1703,DrugBank,LapRLS
DB08950,DB09073,0.1703,DrugBank,LapRLS
DB00985,DB00722,0.1703,DrugBank,LapRLS
DB13036,DB01029,0.1703,DrugBank,LapRLS
DB00873,DB14025,0.1703,DrugBank,LapRLS
DB06701,DB00722,0.1703,DrugBank,LapRLS
DB00379,DB00251,0.1703,DrugBank,LapRLS
DB01608,DB06512,0.1703,DrugBank,LapRLS
DB06678,DB00678,0.1703,DrugBank,LapRLS
DB00636,DB00849,0.1703,DrugBank,LapRLS
DB06233,DB00691,0.1703,DrugBank,LapRLS
DB00697,DB12406,0.1703,DrugBank,LapRLS
DB06446,DB04868,0.1703,DrugBank,LapRLS
DB04846,DB08893,0.1703,DrugBank,LapRLS
DB11431,DB11672,0.1703,DrugBank,LapRLS
DB04896,DB06414,0.1703,DrugBank,LapRLS
DB00870,DB06771,0.1703,DrugBank,LapRLS
DB00990,DB01377,0.1703,DrugBank,LapRLS
DB06739,DB09345,0.1703,DrugBank,LapRLS
DB13878,DB00224,0.1703,DrugBank,LapRLS
DB06716,DB00335,0.1703,DrugBank,LapRLS
DB03822,DB00909,0.1703,NCRD,LapRLS
DB01143,DB01525,0.1703,NCRD,LapRLS
DB00635,DB12924,0.1703,DrugBank,LapRLS
DB01577,DB01547,0.1703,DrugBank,LapRLS
DB01189,DB00482,0.1703,DrugBank,LapRLS
DB00511,DB00495,0.1703,DrugBank,LapRLS
DB04575,DB00776,0.1703,DrugBank,LapRLS
DB01467,DB04832,0.1703,DrugBank,LapRLS
DB00783,DB00448,0.1703,DrugBank,LapRLS
DB00327,DB01063,0.1703,DrugBank,LapRLS
DB11273,DB00867,0.1703,DrugBank,LapRLS
DB09289,DB00343,0.1703,DrugBank,LapRLS
DB00810,DB12093,0.1703,DrugBank,LapRLS
DB06663,DB09073,0.1703,DrugBank,LapRLS
DB01238,DB11827,0.1703,DrugBank,LapRLS
DB00925,DB00472,0.1703,DrugBank,LapRLS
DB13952,DB11956,0.1703,DrugBank,LapRLS
DB00186,DB00902,0.1703,DrugBank,LapRLS
DB01352,DB13532,0.1703,DrugBank,LapRLS
DB05830,DB09330,0.1703,DrugBank,LapRLS
DB11770,DB13941,0.1703,DrugBank,LapRLS
DB01246,DB09286,0.1703,DrugBank,LapRLS
DB01289,DB01124,0.1703,DrugBank,LapRLS
DB09049,DB01565,0.1703,DrugBank,LapRLS
DB08996,DB14033,0.1703,DrugBank,LapRLS
DB00310,DB09063,0.1703,DrugBank,LapRLS
DB12598,DB09118,0.1703,DrugBank,LapRLS
DB01434,DB09194,0.1703,DrugBank,LapRLS
DB00706,DB09007,0.1703,DrugBank,LapRLS
DB01396,DB04908,0.1703,DrugBank,LapRLS
DB01377,DB06771,0.1703,DrugBank,LapRLS
DB12073,DB00224,0.1703,DrugBank,LapRLS
DB07348,DB00795,0.1703,DrugBank,LapRLS
DB01412,DB00199,0.1703,DrugBank,LapRLS
DB06690,DB00832,0.1703,DrugBank,LapRLS
DB00234,DB09238,0.1703,DrugBank,LapRLS
DB09112,DB09351,0.1703,DrugBank,LapRLS
DB06228,DB00418,0.1703,DrugBank,LapRLS
DB00414,DB01320,0.1703,DrugBank,LapRLS
DB06246,DB09280,0.1703,DrugBank,LapRLS
DB00768,DB06595,0.1703,DrugBank,LapRLS
DB13167,DB08912,0.1703,DrugBank,LapRLS
DB13182,DB09198,0.1703,DrugBank,LapRLS
DB00346,DB01615,0.1703,DrugBank,LapRLS
DB06694,DB11672,0.1703,DrugBank,LapRLS
DB09230,DB08881,0.1702,DrugBank,LapRLS
DB01433,DB00199,0.1702,DrugBank,LapRLS
DB00243,DB00519,0.1702,DrugBank,LapRLS
DB01242,DB06774,0.1702,DrugBank,LapRLS
DB01142,DB01134,0.1702,DrugBank,LapRLS
DB01183,DB00614,0.1702,DrugBank,LapRLS
DB00864,DB05288,0.1702,DrugBank,LapRLS
DB01253,DB06772,0.1702,DrugBank,LapRLS
DB00990,DB01199,0.1702,DrugBank,LapRLS
DB00738,DB00448,0.1702,DrugBank,LapRLS
DB03585,DB00227,0.1702,DrugBank,LapRLS
DB01229,DB00495,0.1702,DrugBank,LapRLS
DB00543,DB09026,0.1702,DrugBank,LapRLS
DB09068,DB05351,0.1702,DrugBank,LapRLS
DB01168,DB01191,0.1702,DrugBank,LapRLS
DB08882,DB09118,0.1702,DrugBank,LapRLS
DB11274,DB00727,0.1702,DrugBank,LapRLS
DB01183,DB09286,0.1702,DrugBank,LapRLS
DB00313,DB00357,0.1702,DrugBank,LapRLS
DB06202,DB00312,0.1702,DrugBank,LapRLS
DB00186,DB00372,0.1702,DrugBank,LapRLS
DB05095,DB09118,0.1702,DrugBank,LapRLS
DB00349,DB01210,0.1702,DrugBank,LapRLS
DB00555,DB08899,0.1702,DrugBank,LapRLS
DB13875,DB12752,0.1702,DrugBank,LapRLS
DB00964,DB09074,0.1702,DrugBank,LapRLS
DB09296,DB11672,0.1702,DrugBank,LapRLS
DB00323,DB00616,0.1702,DrugBank,LapRLS
DB00947,DB00418,0.1702,DrugBank,LapRLS
DB00957,DB00241,0.1702,DrugBank,LapRLS
DB09246,DB09230,0.1702,DrugBank,LapRLS
DB06370,DB00908,0.1702,DrugBank,LapRLS
DB13952,DB00908,0.1702,DrugBank,LapRLS
DB11952,DB00257,0.1702,DrugBank,LapRLS
DB00532,DB01232,0.1702,DrugBank,LapRLS
DB05288,DB00208,0.1702,DrugBank,LapRLS
DB04855,DB13114,0.1702,DrugBank,LapRLS
DB05246,DB08899,0.1702,DrugBank,LapRLS
DB01223,DB08952,0.1702,DrugBank,LapRLS
DB00476,DB01072,0.1702,DrugBank,LapRLS
DB00423,DB00648,0.1702,DrugBank,LapRLS
DB00880,DB09229,0.1702,DrugBank,LapRLS
DB01224,DB06774,0.1702,DrugBank,LapRLS
DB00897,DB01029,0.1702,DrugBank,LapRLS
DB01394,DB11274,0.1702,DrugBank,LapRLS
DB00924,DB02557,0.1702,DrugBank,LapRLS
DB03585,DB02703,0.1702,DrugBank,LapRLS
DB01012,DB09194,0.1702,DrugBank,LapRLS
DB00700,DB02925,0.1702,DrugBank,LapRLS
DB03866,DB09213,0.1702,DrugBank,LapRLS
DB01186,DB00629,0.1702,DrugBank,LapRLS
DB04908,DB00503,0.1702,DrugBank,LapRLS
DB01162,DB06636,0.1702,DrugBank,LapRLS
DB05541,DB01041,0.1702,DrugBank,LapRLS
DB01351,DB09555,0.1702,DrugBank,LapRLS
DB00616,DB01118,0.1702,DrugBank,LapRLS
DB09053,DB12319,0.1702,DrugBank,LapRLS
DB00757,DB09194,0.1702,DrugBank,LapRLS
DB03701,DB01565,0.1702,DrugBank,LapRLS
DB00734,DB12598,0.1702,DrugBank,LapRLS
DB09543,DB12179,0.1702,DrugBank,LapRLS
DB09288,DB09342,0.1702,DrugBank,LapRLS
DB11808,DB00312,0.1702,DrugBank,LapRLS
DB00245,DB01072,0.1702,DrugBank,LapRLS
DB00514,DB00950,0.1702,DrugBank,LapRLS
DB09213,DB01015,0.1702,DrugBank,LapRLS
DB08897,DB00215,0.1702,DrugBank,LapRLS
DB01576,DB00310,0.1702,DrugBank,LapRLS
DB00554,DB13953,0.1702,DrugBank,LapRLS
DB09213,DB01421,0.1702,DrugBank,LapRLS
DB11454,DB11079,0.1702,DrugBank,LapRLS
DB09276,DB06693,0.1702,NCRD,LapRLS
DB00639,DB00196,0.1702,DrugBank,LapRLS
DB07767,DB13169,0.1702,DrugBank,LapRLS
DB01252,DB00472,0.1702,DrugBank,LapRLS
DB01289,DB00959,0.1702,DrugBank,LapRLS
DB00159,DB00486,0.1702,DrugBank,LapRLS
DB12094,DB08865,0.1702,DrugBank,LapRLS
DB13837,DB11371,0.1702,DrugBank,LapRLS
DB01209,DB01263,0.1702,DrugBank,LapRLS
DB00375,DB00668,0.1702,DrugBank,LapRLS
DB00463,DB00285,0.1702,DrugBank,LapRLS
DB00521,DB00701,0.1702,DrugBank,LapRLS
DB00704,DB08893,0.1702,DrugBank,LapRLS
DB00237,DB13837,0.1702,DrugBank,LapRLS
DB06202,DB01319,0.1702,DrugBank,LapRLS
DB12391,DB09280,0.1702,DrugBank,LapRLS
DB04896,DB08880,0.1702,DrugBank,LapRLS
DB04817,DB09048,0.1702,DrugBank,LapRLS
DB01623,DB00832,0.1702,DrugBank,LapRLS
DB01105,DB01403,0.1702,DrugBank,LapRLS
DB01472,DB00940,0.1702,DrugBank,LapRLS
DB00201,DB12831,0.1702,DrugBank,LapRLS
DB01367,DB06678,0.1702,DrugBank,LapRLS
DB00310,DB00243,0.1702,DrugBank,LapRLS
DB11614,DB08953,0.1702,DrugBank,LapRLS
DB06196,DB00476,0.1702,DrugBank,LapRLS
DB12489,DB00208,0.1701,DrugBank,LapRLS
DB00433,DB01155,0.1701,DrugBank,LapRLS
DB01228,DB11901,0.1701,DrugBank,LapRLS
DB12094,DB01026,0.1701,DrugBank,LapRLS
DB03819,DB06216,0.1701,DrugBank,LapRLS
DB01511,DB00196,0.1701,DrugBank,LapRLS
DB00199,DB01044,0.1701,DrugBank,LapRLS
DB09229,DB00571,0.1701,DrugBank,LapRLS
DB11952,DB01320,0.1701,DrugBank,LapRLS
DB00735,DB09335,0.1701,DrugBank,LapRLS
DB00248,DB00988,0.1701,DrugBank,LapRLS
DB00950,DB00468,0.1701,DrugBank,LapRLS
DB01325,DB02703,0.1701,DrugBank,LapRLS
DB00241,DB00880,0.1701,DrugBank,LapRLS
DB09213,DB00263,0.1701,DrugBank,LapRLS
DB04818,DB00661,0.1701,DrugBank,LapRLS
DB13314,DB11901,0.1701,DrugBank,LapRLS
DB01122,DB01601,0.1701,DrugBank,LapRLS
DB00450,DB01489,0.1701,DrugBank,LapRLS
DB01472,DB06282,0.1701,DrugBank,LapRLS
DB01162,DB05521,0.1701,DrugBank,LapRLS
DB01547,DB09073,0.1701,DrugBank,LapRLS
DB00704,DB01018,0.1701,DrugBank,LapRLS
DB07402,DB00990,0.1701,DrugBank,LapRLS
DB09288,DB00834,0.1701,DrugBank,LapRLS
DB12779,DB12447,0.1701,DrugBank,LapRLS
DB06230,DB06717,0.1701,DrugBank,LapRLS
DB00680,DB04872,0.1701,DrugBank,LapRLS
DB02789,DB06771,0.1701,DrugBank,LapRLS
DB13158,DB00849,0.1701,DrugBank,LapRLS
DB13509,DB14033,0.1701,DrugBank,LapRLS
DB00951,DB13875,0.1701,DrugBank,LapRLS
DB00346,DB00234,0.1701,DrugBank,LapRLS
DB00737,DB00203,0.1701,DrugBank,LapRLS
DB01239,DB12923,0.1701,DrugBank,LapRLS
DB00376,DB09065,0.1701,DrugBank,LapRLS
DB01356,DB06660,0.1701,DrugBank,LapRLS
DB06742,DB06440,0.1701,DrugBank,LapRLS
DB01107,DB00648,0.1701,DrugBank,LapRLS
DB06230,DB08912,0.1701,DrugBank,LapRLS
DB02709,DB00603,0.1701,DrugBank,LapRLS
DB00808,DB00907,0.1701,DrugBank,LapRLS
DB01275,DB01295,0.1701,DrugBank,LapRLS
DB00408,DB00757,0.1701,DrugBank,LapRLS
DB01089,DB01601,0.1701,DrugBank,LapRLS
DB00302,DB00921,0.1701,DrugBank,LapRLS
DB06807,DB04626,0.1701,DrugBank,LapRLS
DB00222,DB08899,0.1701,DrugBank,LapRLS
DB07402,DB01601,0.1701,DrugBank,LapRLS
DB01186,DB00660,0.1701,DrugBank,LapRLS
DB09119,DB01201,0.1701,DrugBank,LapRLS
DB01396,DB00741,0.1701,DrugBank,LapRLS
DB01488,DB06262,0.1701,DrugBank,LapRLS
DB00966,DB11901,0.1701,DrugBank,LapRLS
DB09352,DB01183,0.1701,DrugBank,LapRLS
DB00511,DB14033,0.1701,DrugBank,LapRLS
DB01245,DB09026,0.1701,DrugBank,LapRLS
DB08981,DB13143,0.1701,DrugBank,LapRLS
DB01459,DB09118,0.1701,DrugBank,LapRLS
DB00899,DB04871,0.1701,DrugBank,LapRLS
DB04884,DB08816,0.1701,DrugBank,LapRLS
DB01608,DB09195,0.1701,DrugBank,LapRLS
DB00844,DB00159,0.1701,DrugBank,LapRLS
DB06797,DB00196,0.1701,DrugBank,LapRLS
DB00514,DB01412,0.1701,DrugBank,LapRLS
DB00854,DB01459,0.1701,DrugBank,LapRLS
DB00353,DB01621,0.1701,DrugBank,LapRLS
DB06589,DB11904,0.1701,DrugBank,LapRLS
DB08815,DB00463,0.1701,DrugBank,LapRLS
DB06693,DB13124,0.1701,DrugBank,LapRLS
DB00246,DB01029,0.1701,DrugBank,LapRLS
DB06446,DB09063,0.1701,DrugBank,LapRLS
DB01253,DB06603,0.1701,DrugBank,LapRLS
DB00810,DB09063,0.1701,DrugBank,LapRLS
DB00341,DB09167,0.1701,DrugBank,LapRLS
DB13307,DB00864,0.1701,DrugBank,LapRLS
DB11785,DB06789,0.1701,DrugBank,LapRLS
DB09075,DB01611,0.1701,DrugBank,LapRLS
DB00281,DB06712,0.1701,DrugBank,LapRLS
DB09269,DB01024,0.1701,NCRD,LapRLS
DB00958,DB00711,0.1701,NCRD,LapRLS
DB00463,DB09224,0.17,DrugBank,LapRLS
DB11273,DB06228,0.17,DrugBank,LapRLS
DB01700,DB09383,0.17,DrugBank,LapRLS
DB01041,DB00908,0.17,DrugBank,LapRLS
DB00850,DB00120,0.17,DrugBank,LapRLS
DB00836,DB12833,0.17,DrugBank,LapRLS
DB00341,DB00238,0.17,DrugBank,LapRLS
DB08997,DB01547,0.17,DrugBank,LapRLS
DB13944,DB06440,0.17,DrugBank,LapRLS
DB00735,DB01072,0.17,DrugBank,LapRLS
DB01437,DB00238,0.17,DrugBank,LapRLS
DB00231,DB09555,0.17,DrugBank,LapRLS
DB06678,DB00338,0.17,DrugBank,LapRLS
DB06202,DB01211,0.17,DrugBank,LapRLS
DB12843,DB00882,0.17,DrugBank,LapRLS
DB00187,DB00201,0.17,DrugBank,LapRLS
DB00443,DB00263,0.17,DrugBank,LapRLS
DB00782,DB01183,0.17,DrugBank,LapRLS
DB04725,DB00908,0.17,DrugBank,LapRLS
DB08952,DB00408,0.17,DrugBank,LapRLS
DB11660,DB14006,0.17,DrugBank,LapRLS
DB00633,DB13781,0.17,DrugBank,LapRLS
DB01196,DB00418,0.17,DrugBank,LapRLS
DB09251,DB01263,0.17,DrugBank,LapRLS
DB00197,DB08922,0.17,DrugBank,LapRLS
DB01612,DB09078,0.17,NCRD,LapRLS
DB08059,DB01174,0.17,DrugBank,LapRLS
DB12401,DB00343,0.17,DrugBank,LapRLS
DB00875,DB08954,0.17,DrugBank,LapRLS
DB00628,DB03701,0.17,DrugBank,LapRLS
DB00774,DB04838,0.17,DrugBank,LapRLS
DB00241,DB00887,0.17,DrugBank,LapRLS
DB00963,DB00224,0.17,DrugBank,LapRLS
DB01626,DB00562,0.17,DrugBank,LapRLS
DB12543,DB01072,0.17,DrugBank,LapRLS
DB00621,DB00564,0.17,DrugBank,LapRLS
DB04468,DB00951,0.17,DrugBank,LapRLS
DB01529,DB01167,0.17,DrugBank,LapRLS
DB00904,DB09253,0.17,DrugBank,LapRLS
DB06196,DB08899,0.17,DrugBank,LapRLS
DB01192,DB13384,0.17,DrugBank,LapRLS
DB13384,DB09128,0.17,DrugBank,LapRLS
DB00605,DB09335,0.17,DrugBank,LapRLS
DB01029,DB09231,0.17,DrugBank,LapRLS
DB00768,DB13027,0.17,DrugBank,LapRLS
