Drug1,Drug2,Prob,Source,Method
DB11155,DB09148,0.1801,CRD,GIP
DB01189,DB05088,0.18,DrugBank,GIP
DB01015,DB00325,0.18,CRD,GIP
DB08958,DB00730,0.18,DrugBank,GIP
DB04066,DB01406,0.18,DrugBank,GIP
DB04066,DB08802,0.18,DrugBank,GIP
DB09063,DB00371,0.18,CRD,GIP
DB00544,DB00864,0.18,CRD,GIP
DB01438,DB05107,0.1799,DrugBank,GIP
DB01170,DB00946,0.1799,DrugBank,GIP
DB01409,DB01168,0.1799,CRD,GIP
DB06204,DB01351,0.1799,CRD,GIP
DB06174,DB00804,0.1799,CRD,GIP
DB00672,DB01064,0.1799,CRD,GIP
DB01043,DB00645,0.1798,DrugBank,GIP
DB13099,DB13025,0.1798,DrugBank,GIP
DB04325,DB06770,0.1798,DrugBank,GIP
DB01030,DB06689,0.1798,CRD,GIP
DB00908,DB09148,0.1798,CRD,GIP
DB06689,DB06742,0.1798,CRD,GIP
DB06819,DB01181,0.1797,CRD,GIP
DB01043,DB00545,0.1797,CRD,GIP
DB09139,DB00104,0.1797,DrugBank,GIP
DB00189,DB00447,0.1797,DrugBank,GIP
DB00262,DB01683,0.1797,DrugBank,GIP
DB00566,DB00352,0.1797,DrugBank,GIP
DB06445,DB07931,0.1797,DrugBank,GIP
DB02520,DB11591,0.1797,DrugBank,GIP
DB09251,DB04930,0.1797,DrugBank,GIP
DB00550,DB00559,0.1796,DrugBank,GIP
DB00593,DB06401,0.1796,DrugBank,GIP
DB00583,DB00413,0.1796,DrugBank,GIP
DB01090,DB06608,0.1796,DrugBank,GIP
DB01367,DB01064,0.1796,CRD,GIP
DB01878,DB13694,0.1796,DrugBank,GIP
DB00541,DB00804,0.1796,CRD,GIP
DB01232,DB06637,0.1796,CRD,GIP
DB09139,DB12565,0.1795,DrugBank,GIP
DB00742,DB12379,0.1795,DrugBank,GIP
DB00720,DB13530,0.1795,DrugBank,GIP
DB09561,DB09079,0.1795,DrugBank,GIP
DB11362,DB09224,0.1795,CRD,GIP
DB06728,DB01367,0.1795,CRD,GIP
DB06799,DB11956,0.1794,DrugBank,GIP
DB00753,DB08984,0.1794,DrugBank,GIP
DB09251,DB12870,0.1794,DrugBank,GIP
DB01080,DB12923,0.1794,DrugBank,GIP
DB09269,DB06246,0.1794,DrugBank,GIP
DB00780,DB08984,0.1793,DrugBank,GIP
DB04827,DB06414,0.1793,DrugBank,GIP
DB01170,DB00104,0.1793,DrugBank,GIP
DB09251,DB09085,0.1793,DrugBank,GIP
DB13099,DB01191,0.1793,DrugBank,GIP
DB01008,DB13259,0.1793,DrugBank,GIP
DB06689,DB11637,0.1792,CRD,GIP
DB00182,DB01018,0.1792,CRD,GIP
DB11611,DB01431,0.1792,CRD,GIP
DB03040,DB00279,0.1792,DrugBank,GIP
DB02546,DB09075,0.1792,DrugBank,GIP
DB12160,DB13003,0.1792,DrugBank,GIP
DB01189,DB00222,0.1792,DrugBank,GIP
DB13074,DB06594,0.1791,CRD,GIP
DB00951,DB06652,0.1791,DrugBank,GIP
DB00255,DB11155,0.1791,CRD,GIP
DB14007,DB01036,0.1791,DrugBank,GIP
DB04886,DB00572,0.1791,CRD,GIP
DB04539,DB00518,0.1791,DrugBank,GIP
DB09281,DB09288,0.1791,DrugBank,GIP
DB01077,DB11716,0.1791,DrugBank,GIP
DB01019,DB13025,0.179,DrugBank,GIP
DB09269,DB01113,0.179,DrugBank,GIP
DB00742,DB01074,0.179,DrugBank,GIP
DB01259,DB01056,0.179,CRD,GIP
DB00699,DB01020,0.179,CRD,GIP
DB08834,DB06730,0.179,CRD,GIP
DB00331,DB06190,0.1789,DrugBank,GIP
DB11268,DB08933,0.1789,DrugBank,GIP
DB09251,DB06813,0.1789,DrugBank,GIP
DB13231,DB08810,0.1789,DrugBank,GIP
DB03128,DB00179,0.1789,DrugBank,GIP
DB06706,DB11156,0.1789,DrugBank,GIP
DB00371,DB08802,0.1789,DrugBank,GIP
DB00742,DB00142,0.1789,DrugBank,GIP
DB12105,DB11936,0.1789,DrugBank,GIP
DB11613,DB00576,0.1788,CRD,GIP
DB06698,DB12920,0.1788,DrugBank,GIP
DB04325,DB00258,0.1788,DrugBank,GIP
DB13116,DB09280,0.1788,DrugBank,GIP
DB14043,DB05885,0.1788,DrugBank,GIP
DB00316,DB05465,0.1788,DrugBank,GIP
DB01043,DB00235,0.1787,DrugBank,GIP
DB00996,DB09267,0.1787,DrugBank,GIP
DB06770,DB00467,0.1787,DrugBank,GIP
DB04827,DB01237,0.1787,DrugBank,GIP
DB06799,DB01427,0.1787,DrugBank,GIP
DB03754,DB13874,0.1786,DrugBank,GIP
DB06799,DB08962,0.1785,DrugBank,GIP
DB00576,DB00339,0.1784,CRD,GIP
DB00529,DB00795,0.1784,DrugBank,GIP
DB12821,DB11936,0.1784,DrugBank,GIP
DB03128,DB09249,0.1784,DrugBank,GIP
DB01143,DB09321,0.1784,DrugBank,GIP
DB01080,DB00751,0.1784,DrugBank,GIP
DB11995,DB04816,0.1784,CRD,GIP
DB04272,DB13003,0.1783,DrugBank,GIP
DB11268,DB00803,0.1783,DrugBank,GIP
DB01010,DB00730,0.1783,DrugBank,GIP
DB00488,DB08796,0.1783,DrugBank,GIP
DB00658,DB11805,0.1783,DrugBank,GIP
DB00280,DB01176,0.1783,CRD,GIP
DB00763,DB12314,0.1782,DrugBank,GIP
DB00966,DB05381,0.1782,CRD,GIP
DB06689,DB00737,0.1782,CRD,GIP
DB04539,DB00986,0.1782,DrugBank,GIP
DB04619,DB06706,0.1782,DrugBank,GIP
DB01213,DB01248,0.1781,CRD,GIP
DB06689,DB00523,0.1781,CRD,GIP
DB08932,DB06689,0.1781,CRD,GIP
DB00374,DB00792,0.1781,CRD,GIP
DB06824,DB11919,0.1781,DrugBank,GIP
DB01090,DB09143,0.1781,DrugBank,GIP
DB08921,DB01194,0.17800000000000002,DrugBank,GIP
DB09139,DB00395,0.17800000000000002,DrugBank,GIP
DB01143,DB00104,0.17800000000000002,DrugBank,GIP
DB01626,DB00421,0.17800000000000002,DrugBank,GIP
DB06732,DB01170,0.17800000000000002,CRD,GIP
DB00384,DB00927,0.1779,CRD,GIP
DB00339,DB13919,0.1779,CRD,GIP
DB12821,DB00414,0.1779,DrugBank,GIP
DB09251,DB08798,0.1779,DrugBank,GIP
DB03754,DB06144,0.1779,DrugBank,GIP
DB11155,DB02901,0.1779,CRD,GIP
DB00825,DB13307,0.1778,DrugBank,GIP
DB09031,DB12321,0.1778,DrugBank,GIP
DB06709,DB00574,0.1778,DrugBank,GIP
DB04572,DB00665,0.1778,CRD,GIP
DB04165,DB01259,0.1777,DrugBank,GIP
DB00627,DB00883,0.1777,CRD,GIP
DB00556,DB06480,0.1777,DrugBank,GIP
DB09459,DB00355,0.1777,DrugBank,GIP
DB09251,DB04216,0.1777,DrugBank,GIP
DB01170,DB04842,0.1776,DrugBank,GIP
DB04557,DB05137,0.1776,DrugBank,GIP
DB06783,DB11636,0.1776,DrugBank,GIP
DB01440,DB12645,0.1775,DrugBank,GIP
DB09139,DB00627,0.1775,DrugBank,GIP
DB08908,DB09249,0.1775,DrugBank,GIP
DB01074,DB00945,0.1775,CRD,GIP
DB00515,DB01396,0.1775,CRD,GIP
DB05381,DB00217,0.1774,DrugBank,GIP
DB06261,DB12321,0.1774,DrugBank,GIP
DB01075,DB01083,0.1774,DrugBank,GIP
DB04794,DB00461,0.1774,CRD,GIP
DB01577,DB00668,0.1773,CRD,GIP
DB12483,DB02901,0.1773,CRD,GIP
DB00753,DB06819,0.1773,DrugBank,GIP
DB00159,DB06267,0.1773,DrugBank,GIP
DB00658,DB02255,0.1773,DrugBank,GIP
DB06261,DB08802,0.1773,DrugBank,GIP
DB13099,DB09477,0.1772,DrugBank,GIP
DB01170,DB01193,0.1772,CRD,GIP
DB08864,DB06637,0.1772,CRD,GIP
DB09026,DB00191,0.1772,CRD,GIP
DB13116,DB08864,0.1772,DrugBank,GIP
DB00262,DB12259,0.1771,DrugBank,GIP
DB13099,DB01319,0.1771,DrugBank,GIP
DB06637,DB01092,0.1771,CRD,GIP
DB06689,DB09291,0.177,CRD,GIP
DB06819,DB00551,0.177,DrugBank,GIP
DB09277,DB08953,0.177,DrugBank,GIP
DB09063,DB01107,0.177,CRD,GIP
DB00339,DB00382,0.177,DrugBank,GIP
DB04066,DB06702,0.177,DrugBank,GIP
DB08841,DB06204,0.177,DrugBank,GIP
DB00228,DB00737,0.1769,CRD,GIP
DB01071,DB00368,0.1769,CRD,GIP
DB11560,DB06637,0.1769,CRD,GIP
DB00545,DB01075,0.1769,CRD,GIP
DB00672,DB06728,0.1769,CRD,GIP
DB11268,DB09166,0.1769,DrugBank,GIP
DB01213,DB01182,0.1768,CRD,GIP
DB00395,DB00263,0.1768,CRD,GIP
DB00776,DB06728,0.1768,CRD,GIP
DB00753,DB00414,0.1768,DrugBank,GIP
DB00727,DB08887,0.1768,DrugBank,GIP
DB13099,DB00217,0.1768,DrugBank,GIP
DB00302,DB00395,0.1768,DrugBank,GIP
DB09459,DB09243,0.1767,DrugBank,GIP
DB01170,DB00150,0.1767,DrugBank,GIP
DB00951,DB08952,0.1767,DrugBank,GIP
DB04365,DB12289,0.1767,DrugBank,GIP
DB04830,DB03754,0.1767,DrugBank,GIP
DB11642,DB09148,0.1767,CRD,GIP
DB04557,DB01170,0.1766,CRD,GIP
DB00325,DB00414,0.1766,DrugBank,GIP
DB03754,DB06145,0.1766,DrugBank,GIP
DB13058,DB00423,0.1766,DrugBank,GIP
DB11780,DB04106,0.1766,DrugBank,GIP
DB01008,DB13530,0.1766,DrugBank,GIP
DB09561,DB02959,0.1765,DrugBank,GIP
DB04572,DB01023,0.1765,DrugBank,GIP
DB09139,DB00284,0.1765,DrugBank,GIP
DB08887,DB12381,0.1765,DrugBank,GIP
DB09132,DB03754,0.1764,DrugBank,GIP
DB00313,DB01764,0.1764,DrugBank,GIP
DB01043,DB12923,0.1764,DrugBank,GIP
DB06799,DB08881,0.1764,DrugBank,GIP
DB11780,DB00881,0.1763,DrugBank,GIP
DB02962,DB01113,0.1763,DrugBank,GIP
DB01612,DB01245,0.1763,DrugBank,GIP
DB03128,DB01029,0.1763,CRD,GIP
DB00951,DB09249,0.1763,DrugBank,GIP
DB00727,DB00726,0.1763,DrugBank,GIP
DB01612,DB12116,0.1762,DrugBank,GIP
DB09072,DB01603,0.1762,DrugBank,GIP
DB00166,DB04743,0.1762,DrugBank,GIP
DB01440,DB00326,0.1762,DrugBank,GIP
DB01612,DB01621,0.1762,DrugBank,GIP
DB06824,DB11586,0.1762,DrugBank,GIP
DB01213,DB09291,0.1762,CRD,GIP
DB01244,DB00755,0.1762,CRD,GIP
DB00309,DB00191,0.1762,CRD,GIP
DB06684,DB00179,0.1762,CRD,GIP
DB00191,DB01240,0.1762,DrugBank,GIP
DB04830,DB11889,0.1762,DrugBank,GIP
DB01577,DB01240,0.1761,DrugBank,GIP
DB06782,DB05316,0.1761,DrugBank,GIP
DB01612,DB00689,0.1761,DrugBank,GIP
DB08908,DB00375,0.1761,DrugBank,GIP
DB00915,DB13025,0.1761,DrugBank,GIP
DB11126,DB12289,0.1761,DrugBank,GIP
DB00915,DB09477,0.1761,DrugBank,GIP
DB00159,DB00332,0.17600000000000002,DrugBank,GIP
DB00316,DB03057,0.17600000000000002,DrugBank,GIP
DB08841,DB01627,0.17600000000000002,DrugBank,GIP
DB00528,DB00371,0.17600000000000002,CRD,GIP
DB08958,DB04831,0.17600000000000002,DrugBank,GIP
DB06445,DB00230,0.17600000000000002,DrugBank,GIP
DB11995,DB06735,0.17600000000000002,CRD,GIP
DB00170,DB00989,0.17600000000000002,CRD,GIP
DB09252,DB06401,0.17600000000000002,DrugBank,GIP
DB06445,DB01028,0.1759,DrugBank,GIP
DB06698,DB04365,0.1759,DrugBank,GIP
DB06819,DB08796,0.1759,DrugBank,GIP
DB09166,DB00730,0.1759,CRD,GIP
DB04977,DB05219,0.1758,CRD,GIP
DB11921,DB01577,0.1758,CRD,GIP
DB09139,DB00263,0.1758,DrugBank,GIP
DB00488,DB04878,0.1758,DrugBank,GIP
DB03793,DB09254,0.1758,DrugBank,GIP
DB01236,DB09099,0.1758,DrugBank,GIP
DB03754,DB12212,0.1757,DrugBank,GIP
DB11268,DB09138,0.1757,DrugBank,GIP
DB00805,DB00451,0.1757,CRD,GIP
DB00705,DB00146,0.1757,CRD,GIP
DB00495,DB00974,0.1757,CRD,GIP
DB09102,DB01035,0.1756,CRD,GIP
DB00216,DB06689,0.1756,CRD,GIP
DB00658,DB13136,0.1756,DrugBank,GIP
DB00742,DB08993,0.1756,DrugBank,GIP
DB01440,DB00459,0.1756,DrugBank,GIP
DB13116,DB06695,0.1756,DrugBank,GIP
DB01170,DB01409,0.1756,DrugBank,GIP
DB00859,DB00421,0.1756,DrugBank,GIP
DB09072,DB00459,0.1756,DrugBank,GIP
DB06783,DB02255,0.1756,DrugBank,GIP
DB00280,DB09148,0.1755,CRD,GIP
DB00339,DB04888,0.1755,DrugBank,GIP
DB08932,DB01176,0.1755,CRD,GIP
DB00228,DB00672,0.1755,CRD,GIP
DB00974,DB06700,0.1754,DrugBank,GIP
DB04827,DB00709,0.1754,DrugBank,GIP
DB00748,DB01407,0.1754,CRD,GIP
DB01090,DB12693,0.1753,DrugBank,GIP
DB00331,DB11581,0.1753,DrugBank,GIP
DB01008,DB00422,0.1753,DrugBank,GIP
DB00280,DB00804,0.1753,CRD,GIP
DB06739,DB06637,0.1753,CRD,GIP
DB01137,DB09148,0.1752,CRD,GIP
DB00629,DB11155,0.1752,CRD,GIP
DB09031,DB01240,0.1752,DrugBank,GIP
DB06689,DB00642,0.1752,DrugBank,GIP
DB09072,DB00776,0.1752,DrugBank,GIP
DB13099,DB11780,0.1752,DrugBank,GIP
DB02701,DB01244,0.1751,DrugBank,GIP
DB00217,DB00658,0.1751,DrugBank,GIP
DB00191,DB00165,0.1751,CRD,GIP
DB08887,DB01099,0.175,DrugBank,GIP
DB01626,DB01295,0.175,DrugBank,GIP
DB04365,DB00861,0.175,DrugBank,GIP
DB01577,DB00744,0.175,DrugBank,GIP
DB06783,DB00236,0.175,DrugBank,GIP
DB00217,DB01406,0.175,DrugBank,GIP
DB00647,DB00974,0.175,CRD,GIP
DB01558,DB00557,0.175,CRD,GIP
DB00799,DB01020,0.175,CRD,GIP
DB00917,DB00323,0.175,CRD,GIP
DB00336,DB00325,0.1749,CRD,GIP
DB04858,DB01577,0.1749,CRD,GIP
DB06819,DB05708,0.1749,DrugBank,GIP
DB08838,DB12645,0.1749,DrugBank,GIP
DB03128,DB08827,0.1749,DrugBank,GIP
DB01563,DB00714,0.1749,DrugBank,GIP
DB09499,DB01484,0.1749,DrugBank,GIP
DB04830,DB00495,0.1748,DrugBank,GIP
DB01355,DB01235,0.1748,CRD,GIP
DB00234,DB00269,0.1748,CRD,GIP
DB11780,DB00456,0.1748,DrugBank,GIP
DB00855,DB06695,0.1748,DrugBank,GIP
DB11898,DB09267,0.1748,DrugBank,GIP
DB00720,DB11936,0.1748,DrugBank,GIP
DB13058,DB01603,0.1748,DrugBank,GIP
DB09414,DB00331,0.1747,DrugBank,GIP
DB00529,DB09079,0.1747,DrugBank,GIP
DB11712,DB00592,0.1747,CRD,GIP
DB00742,DB01153,0.1746,DrugBank,GIP
DB09053,DB05246,0.1745,CRD,GIP
DB00488,DB06600,0.1745,DrugBank,GIP
DB11093,DB06401,0.1745,DrugBank,GIP
DB00658,DB00490,0.1745,DrugBank,GIP
DB09031,DB13643,0.1745,DrugBank,GIP
DB00349,DB06689,0.1745,CRD,GIP
DB00974,DB00177,0.1745,CRD,GIP
DB03128,DB04845,0.1745,CRD,GIP
DB03128,DB00177,0.1745,CRD,GIP
DB11581,DB06204,0.1744,CRD,GIP
DB11936,DB09097,0.1744,DrugBank,GIP
DB00825,DB01178,0.1744,DrugBank,GIP
DB01232,DB00325,0.1743,CRD,GIP
DB11936,DB09017,0.1743,DrugBank,GIP
DB00380,DB04831,0.1743,DrugBank,GIP
DB01878,DB00262,0.1743,DrugBank,GIP
DB01008,DB00211,0.1743,DrugBank,GIP
DB00583,DB01367,0.1743,DrugBank,GIP
DB01263,DB00557,0.1742,CRD,GIP
DB00629,DB06201,0.1742,CRD,GIP
DB11268,DB00551,0.1742,DrugBank,GIP
DB13058,DB13660,0.1742,DrugBank,GIP
DB08908,DB00912,0.1742,DrugBank,GIP
DB00711,DB11780,0.1742,DrugBank,GIP
DB09161,DB11581,0.1741,DrugBank,GIP
DB01043,DB00751,0.1741,DrugBank,GIP
DB01176,DB08864,0.1741,CRD,GIP
DB00162,DB00472,0.1741,CRD,GIP
DB14043,DB06700,0.1741,DrugBank,GIP
DB00421,DB01144,0.174,CRD,GIP
DB00382,DB01236,0.174,CRD,GIP
DB00647,DB00523,0.174,CRD,GIP
DB06819,DB01206,0.174,DrugBank,GIP
DB09499,DB01143,0.174,DrugBank,GIP
DB09251,DB00485,0.174,DrugBank,GIP
DB00202,DB01105,0.174,DrugBank,GIP
DB03128,DB11632,0.1739,CRD,GIP
DB06706,DB13108,0.1739,DrugBank,GIP
DB06261,DB09053,0.1739,DrugBank,GIP
DB00566,DB05381,0.1739,DrugBank,GIP
DB09281,DB11805,0.1739,DrugBank,GIP
DB03754,DB13660,0.1739,DrugBank,GIP
DB01612,DB00146,0.1739,DrugBank,GIP
DB00755,DB01228,0.1739,CRD,GIP
DB03040,DB14035,0.1738,DrugBank,GIP
DB00951,DB02281,0.1738,DrugBank,GIP
DB04066,DB04833,0.1738,DrugBank,GIP
DB03754,DB00542,0.1738,DrugBank,GIP
DB01575,DB01291,0.1738,DrugBank,GIP
DB06689,DB12749,0.1737,DrugBank,GIP
DB00658,DB00594,0.1736,DrugBank,GIP
DB00825,DB03568,0.1736,DrugBank,GIP
DB05381,DB13346,0.1736,DrugBank,GIP
DB05540,DB00217,0.1736,DrugBank,GIP
DB13231,DB13217,0.1736,DrugBank,GIP
DB00677,DB06737,0.1736,DrugBank,GIP
DB08834,DB00851,0.1736,CRD,GIP
DB00313,DB06412,0.1735,DrugBank,GIP
DB00915,DB00371,0.1735,DrugBank,GIP
DB00316,DB04839,0.1735,CRD,GIP
DB05239,DB06731,0.1735,CRD,GIP
DB01612,DB00664,0.1734,DrugBank,GIP
DB01143,DB12028,0.1734,DrugBank,GIP
DB09031,DB00447,0.1734,DrugBank,GIP
DB00529,DB08889,0.1733,DrugBank,GIP
DB01189,DB04459,0.1733,DrugBank,GIP
DB00763,DB09247,0.1733,DrugBank,GIP
DB06728,DB06512,0.1733,CRD,GIP
DB00605,DB06470,0.1733,CRD,GIP
DB00677,DB11696,0.1733,DrugBank,GIP
DB00746,DB09040,0.1733,DrugBank,GIP
DB00804,DB00559,0.1733,DrugBank,GIP
DB00915,DB01319,0.1733,DrugBank,GIP
DB07347,DB00559,0.1733,DrugBank,GIP
DB01878,DB05676,0.1732,DrugBank,GIP
DB00339,DB12920,0.1732,DrugBank,GIP
DB00166,DB00413,0.1732,DrugBank,GIP
DB00974,DB00469,0.1732,CRD,GIP
DB13074,DB06264,0.1732,CRD,GIP
DB06728,DB00796,0.1732,CRD,GIP
DB00395,DB14033,0.1732,CRD,GIP
DB00325,DB11737,0.1732,DrugBank,GIP
DB00915,DB09195,0.1732,DrugBank,GIP
DB04572,DB06725,0.1731,CRD,GIP
DB11156,DB01043,0.1731,CRD,GIP
DB01577,DB00665,0.1731,DrugBank,GIP
DB06154,DB00421,0.1731,DrugBank,GIP
DB09352,DB03424,0.1731,DrugBank,GIP
DB06689,DB04832,0.173,DrugBank,GIP
DB05381,DB01388,0.173,DrugBank,GIP
DB09224,DB00745,0.173,CRD,GIP
DB00217,DB08802,0.173,DrugBank,GIP
DB00925,DB09224,0.1729,CRD,GIP
DB09251,DB00355,0.1729,DrugBank,GIP
DB11268,DB00330,0.1729,DrugBank,GIP
DB00556,DB00179,0.1729,DrugBank,GIP
DB13209,DB01143,0.1729,DrugBank,GIP
DB01090,DB01144,0.1729,DrugBank,GIP
DB09102,DB06264,0.1728,CRD,GIP
DB08834,DB06738,0.1728,CRD,GIP
DB09352,DB09138,0.1728,DrugBank,GIP
DB00556,DB00331,0.1728,DrugBank,GIP
DB12105,DB00310,0.1728,DrugBank,GIP
DB01431,DB00697,0.1727,DrugBank,GIP
DB00395,DB01020,0.1727,CRD,GIP
DB06799,DB11921,0.1727,DrugBank,GIP
DB01019,DB09064,0.1727,DrugBank,GIP
DB00859,DB00352,0.1727,DrugBank,GIP
DB00529,DB01072,0.1727,DrugBank,GIP
DB06654,DB00373,0.1727,CRD,GIP
DB06689,DB06762,0.1727,CRD,GIP
DB01577,DB08846,0.1727,CRD,GIP
DB00488,DB00905,0.1726,DrugBank,GIP
DB01170,DB01182,0.1726,DrugBank,GIP
DB09138,DB12289,0.1726,DrugBank,GIP
DB09026,DB00788,0.1725,CRD,GIP
DB13058,DB02178,0.1725,DrugBank,GIP
DB06689,DB01087,0.1725,CRD,GIP
DB00658,DB01437,0.1725,DrugBank,GIP
DB09251,DB00499,0.1725,DrugBank,GIP
DB00217,DB09079,0.1725,DrugBank,GIP
DB04827,DB09235,0.1724,DrugBank,GIP
DB01080,DB01191,0.1724,DrugBank,GIP
DB04830,DB12465,0.1724,DrugBank,GIP
DB09352,DB04216,0.1724,DrugBank,GIP
DB02962,DB00382,0.1724,DrugBank,GIP
DB01626,DB00915,0.1724,DrugBank,GIP
DB05804,DB00368,0.1724,CRD,GIP
DB00374,DB00924,0.1724,CRD,GIP
DB04165,DB08895,0.1723,DrugBank,GIP
DB00371,DB01168,0.1723,CRD,GIP
DB13099,DB00518,0.1723,DrugBank,GIP
DB05540,DB12752,0.1723,DrugBank,GIP
DB09251,DB09516,0.1723,DrugBank,GIP
DB00974,DB04840,0.1722,CRD,GIP
DB01263,DB09120,0.1722,CRD,GIP
DB00870,DB06412,0.1722,CRD,GIP
DB00374,DB00153,0.1722,CRD,GIP
DB00483,DB09075,0.1722,DrugBank,GIP
DB00159,DB12769,0.1722,DrugBank,GIP
DB06824,DB00456,0.1722,DrugBank,GIP
DB00349,DB02901,0.1721,CRD,GIP
DB04619,DB00751,0.1721,DrugBank,GIP
DB09251,DB06190,0.1721,DrugBank,GIP
DB06698,DB03057,0.1721,DrugBank,GIP
DB06689,DB00590,0.1721,CRD,GIP
DB06819,DB00469,0.1721,CRD,GIP
DB06527,DB08993,0.172,DrugBank,GIP
DB04165,DB00903,0.172,DrugBank,GIP
DB09249,DB00525,0.172,DrugBank,GIP
DB00805,DB12532,0.172,CRD,GIP
DB06016,DB00459,0.172,CRD,GIP
DB00307,DB09462,0.172,CRD,GIP
DB01032,DB00325,0.172,CRD,GIP
DB08887,DB00166,0.1719,DrugBank,GIP
DB00556,DB06635,0.1719,DrugBank,GIP
DB09248,DB09215,0.1719,DrugBank,GIP
DB06445,DB05271,0.1719,DrugBank,GIP
DB04325,DB12596,0.1719,DrugBank,GIP
DB11780,DB00236,0.1719,DrugBank,GIP
DB00488,DB01182,0.1719,DrugBank,GIP
DB06728,DB01289,0.1719,DrugBank,GIP
DB09249,DB12422,0.1719,DrugBank,GIP
DB01708,DB01107,0.1719,CRD,GIP
DB09083,DB01296,0.1719,CRD,GIP
DB01090,DB01185,0.1718,DrugBank,GIP
DB03756,DB01075,0.1718,DrugBank,GIP
DB01030,DB01043,0.1718,CRD,GIP
DB00377,DB01064,0.1718,CRD,GIP
DB00951,DB01388,0.1718,DrugBank,GIP
DB00544,DB08874,0.1718,DrugBank,GIP
DB00859,DB06246,0.1718,DrugBank,GIP
DB08958,DB01106,0.1718,DrugBank,GIP
DB09138,DB00890,0.1718,DrugBank,GIP
DB00776,DB06819,0.1717,CRD,GIP
DB00191,DB00593,0.1717,CRD,GIP
DB00374,DB06774,0.1717,CRD,GIP
DB00228,DB06600,0.1716,DrugBank,GIP
DB06728,DB06717,0.1716,CRD,GIP
DB06689,DB01405,0.1716,DrugBank,GIP
DB00753,DB00551,0.1716,DrugBank,GIP
DB04572,DB08846,0.1715,CRD,GIP
DB00371,DB11637,0.1715,CRD,GIP
DB00998,DB04953,0.1715,CRD,GIP
DB09139,DB00501,0.1715,DrugBank,GIP
DB14043,DB00350,0.1715,DrugBank,GIP
DB04886,DB00373,0.1715,CRD,GIP
DB04325,DB01333,0.1715,DrugBank,GIP
DB09132,DB05381,0.1715,DrugBank,GIP
DB06445,DB01700,0.1714,DrugBank,GIP
DB04325,DB00320,0.1714,DrugBank,GIP
DB01143,DB06440,0.1714,DrugBank,GIP
DB06709,DB04888,0.1714,DrugBank,GIP
DB08908,DB09090,0.1714,DrugBank,GIP
DB00339,DB01240,0.1714,DrugBank,GIP
DB09249,DB06799,0.1714,DrugBank,GIP
DB00182,DB00390,0.1714,CRD,GIP
DB00804,DB08864,0.1714,CRD,GIP
DB01143,DB05708,0.1714,DrugBank,GIP
DB06654,DB01367,0.1713,CRD,GIP
DB01093,DB00523,0.1713,CRD,GIP
DB01213,DB01580,0.1713,CRD,GIP
DB01176,DB00559,0.1713,DrugBank,GIP
DB01236,DB11936,0.1713,DrugBank,GIP
DB06689,DB01562,0.1713,CRD,GIP
DB09223,DB01107,0.1712,CRD,GIP
DB01143,DB00229,0.1712,DrugBank,GIP
DB01575,DB00380,0.1712,DrugBank,GIP
DB00822,DB00960,0.1712,CRD,GIP
DB00556,DB08827,0.1712,DrugBank,GIP
DB08841,DB06209,0.1712,DrugBank,GIP
DB13116,DB00709,0.1712,DrugBank,GIP
DB04619,DB05381,0.1712,DrugBank,GIP
DB01170,DB14010,0.1712,DrugBank,GIP
DB03128,DB09220,0.1711,DrugBank,GIP
DB00395,DB00784,0.1711,CRD,GIP
DB11348,DB06370,0.1711,DrugBank,GIP
DB00788,DB01043,0.171,CRD,GIP
DB00252,DB00368,0.171,CRD,GIP
DB00575,DB13136,0.171,CRD,GIP
DB09269,DB11678,0.171,DrugBank,GIP
DB08921,DB09267,0.171,DrugBank,GIP
DB02701,DB00730,0.171,DrugBank,GIP
DB04827,DB06210,0.171,DrugBank,GIP
DB01576,DB06209,0.1709,DrugBank,GIP
DB00720,DB04124,0.1709,DrugBank,GIP
DB09161,DB00582,0.1709,DrugBank,GIP
DB03128,DB00882,0.1709,CRD,GIP
DB06445,DB08827,0.1708,DrugBank,GIP
DB13099,DB13346,0.1708,DrugBank,GIP
DB12821,DB01685,0.1707,DrugBank,GIP
DB00488,DB06250,0.1707,DrugBank,GIP
DB14007,DB06700,0.1707,DrugBank,GIP
DB09072,DB06190,0.1707,DrugBank,GIP
DB03128,DB11919,0.1707,DrugBank,GIP
DB06770,DB12279,0.1707,DrugBank,GIP
DB03756,DB01193,0.1707,CRD,GIP
DB01259,DB06594,0.1707,CRD,GIP
DB06727,DB03701,0.1707,CRD,GIP
DB01263,DB08846,0.1706,CRD,GIP
DB03203,DB09075,0.1706,DrugBank,GIP
DB08921,DB00104,0.1706,DrugBank,GIP
DB03040,DB00250,0.1706,DrugBank,GIP
DB00339,DB06725,0.1706,CRD,GIP
DB06637,DB06727,0.1705,DrugBank,GIP
DB06698,DB13757,0.1705,DrugBank,GIP
DB00859,DB01158,0.1705,DrugBank,GIP
DB09269,DB00726,0.1705,DrugBank,GIP
DB01189,DB11817,0.1705,DrugBank,GIP
DB00159,DB00576,0.1705,DrugBank,GIP
DB11632,DB06264,0.1705,CRD,GIP
DB00170,DB02300,0.1705,CRD,GIP
DB00988,DB03701,0.1705,CRD,GIP
DB09289,DB01171,0.1704,CRD,GIP
DB00454,DB01213,0.1704,CRD,GIP
DB00159,DB04626,0.1704,DrugBank,GIP
DB09139,DB01250,0.1704,DrugBank,GIP
